site,year,month,day,replicate,rep.loc,set.time,net.size,success,species,stage,abundance,num.est,notes,entered,checked
fei3,2017,7,22,2,200,646,11,1,cqbr,3,1,n/a,,jg,kaia
fei4,2017,7,22,1,5,816,11,1,enso,3,9,n/a,,jg,kaia
fei4,2017,7,22,1,5,816,11,1,crgu,3,24,n/a,,jg,kaia
fei4,2017,7,22,1,5,816,11,1,bapi,3,5,n/a,,jg,kaia
fei4,2017,7,22,1,5,816,11,1,shpe,2,5,n/a,,jg,kaia
fei4,2017,7,22,1,5,816,11,1,grsc,3,4,n/a,,jg,kaia
fei4,2017,7,22,1,5,816,11,1,stsc,3,2,n/a,,jg,kaia
fei4,2017,7,22,1,5,816,11,1,pasc,3,1,n/a,,jg,kaia
fei4,2017,7,22,1,5,816,11,1,smsc,3,1,n/a,,jg,kaia
fei4,2017,7,22,1,5,816,11,1,stfl,3,2,n/a,,jg,kaia
fei4,2017,7,22,2,50,830,11,1,shpe,2,82,70,,jg,kaia
fei4,2017,7,22,2,50,830,11,1,shpe,1,346,300,,jg,kaia
fei4,2017,7,22,2,50,830,11,1,stpe,1,50,n/a,,jg,kaia
fei4,2017,7,22,2,50,830,11,1,byro,3,4,n/a,,jg,kaia
fei4,2017,7,22,2,50,830,11,1,kepe,3,15,n/a,,jg,kaia
fei4,2017,7,22,2,50,830,11,1,cqbr,3,14,n/a,,jg,kaia
fei4,2017,7,22,2,50,830,11,1,bapi,3,15,n/a,,jg,kaia
fei4,2017,7,22,2,50,830,11,1,stpe,3,1,n/a,,jg,kaia
fei4,2017,7,22,2,50,830,11,1,crgu,3,20,n/a,,jg,kaia
fei4,2017,7,22,2,50,830,11,1,blgo,3,37,n/a,,jg,kaia
fei4,2017,7,22,2,50,830,11,1,coso,3,1,n/a,,jg,kaia
fei4,2017,7,22,2,50,830,11,1,reil,3,2,n/a,,jg,kaia
fei4,2017,7,22,2,50,830,11,1,rbsc,3,1,n/a,,jg,kaia
fei4,2017,7,22,2,50,830,11,1,stsc,3,1,n/a,,jg,kaia
fei4,2017,7,22,2,50,830,11,1,tisc,3,4,n/a,,jg,kaia
fei4,2017,7,22,2,50,830,11,1,grsc,3,1,n/a,,jg,kaia
fei4,2017,7,22,2,50,830,11,1,pegu,3,1,n/a,,jg,kaia
fei4,2017,7,22,2,50,830,11,1,thst,1,1,n/a,,jg,kaia
fei4,2017,7,22,2,50,830,11,1,kecl,3,1,n/a,,jg,kaia
fei4,2017,7,22,2,50,830,11,1,enso,3,2,n/a,,jg,kaia
sni1,2017,7,23,1,10,642,11,1,tisc,3,51,10,,jg,kaia
sni1,2017,7,23,1,10,642,11,1,bapi,3,15,n/a,,jg,kaia
sni1,2017,7,23,1,10,642,11,1,pasa,3,4,n/a,,jg,kaia
sni1,2017,7,23,1,10,642,11,1,enso,3,1,n/a,,jg,kaia
sni1,2017,7,23,1,10,642,11,1,ling,3,1,n/a,,jg,kaia
sni1,2017,7,23,1,10,642,11,1,crgu,3,9,n/a,,jg,kaia
sni1,2017,7,23,1,10,642,11,1,thst,1,5,n/a,,jg,kaia
sni1,2017,7,23,1,10,642,11,1,rbsc,3,1,n/a,,jg,kaia
sni1,2017,7,23,1,10,642,11,1,reil,3,1,n/a,,jg,kaia
sni1,2017,7,23,1,10,642,11,1,smsc,3,1,n/a,,jg,kaia
sni1,2017,7,23,2,30,655,11,1,tisc,3,46,40,,jg,kaia
sni1,2017,7,23,2,30,655,11,1,bapi,3,20,n/a,,jg,kaia
sni1,2017,7,23,2,30,655,11,1,byro,3,1,n/a,,jg,kaia
sni1,2017,7,23,2,30,655,11,1,crgu,3,15,n/a,,jg,kaia
sni1,2017,7,23,2,30,655,11,1,herr,3,1,n/a,,jg,kaia
sni1,2017,7,23,2,30,655,11,1,tube,3,4,n/a,,jg,kaia
sni1,2017,7,23,2,30,655,11,1,kecl,3,5,n/a,,jg,kaia
sni1,2017,7,23,2,30,655,11,1,thst,1,8,n/a,,jg,kaia
sni1,2017,7,23,2,30,655,11,1,pasa,3,3,n/a,,jg,kaia
sni1,2017,7,23,2,30,655,11,1,reil,3,1,n/a,,jg,kaia
sni2,2017,7,23,1,10,804,11,1,sand,3,73,50,,jg,kaia
sni2,2017,7,23,1,10,804,11,1,herr,3,33,20,,jg,kaia
sni2,2017,7,23,1,10,804,11,1,stsc,3,1,n/a,,jg,kaia
sni2,2017,7,23,1,10,804,11,1,pasc,3,1,n/a,,jg,kaia
sni2,2017,7,23,1,10,804,11,1,rbsc,3,2,n/a,,jg,kaia
sni2,2017,7,23,1,10,804,11,1,chin,3,2,n/a,,jg,kaia
sni2,2017,7,23,1,10,804,11,1,bago,3,1,n/a,,jg,kaia
sni2,2017,7,23,1,10,804,11,1,grsc,3,1,n/a,,jg,kaia
sni2,2017,7,23,1,10,804,11,1,kegr,3,1,n/a,,jg,kaia
sni2,2017,7,23,1,10,804,11,1,smsc,3,2,n/a,,jg,kaia
sni2,2017,7,23,1,10,804,11,1,pasa,3,2,n/a,,jg,kaia
sni2,2017,7,23,1,10,804,11,1,tube,3,2,n/a,,jg,kaia
sni2,2017,7,23,1,10,804,11,1,blgo,3,2,n/a,,jg,kaia
sni2,2017,7,23,1,10,804,11,1,crgu,3,6,n/a,,jg,kaia
sni2,2017,7,23,1,10,804,11,1,unla,3,4,n/a,,jg,kaia
sni2,2017,7,23,1,10,804,11,1,enso,3,2,n/a,,jg,kaia
sni2,2017,7,23,1,10,804,11,1,cqbr,3,2,n/a,,jg,kaia
sni2,2017,7,23,2,40,815,11,1,sand,3,1,n/a,,jg,kaia
sni2,2017,7,23,2,40,815,11,1,pegu,3,1,n/a,,jg,kaia
sni2,2017,7,23,2,40,815,11,1,enso,3,3,n/a,,jg,kaia
sni2,2017,7,23,2,40,815,11,1,pasa,3,6,n/a,,jg,kaia
sni2,2017,7,23,2,40,815,11,1,slco,3,1,n/a,,jg,kaia
sni2,2017,7,23,2,40,815,11,1,cqbr,3,2,n/a,,jg,kaia
sni2,2017,7,23,2,40,815,11,1,sfsc,3,1,n/a,,jg,kaia
sni2,2017,7,23,2,40,815,11,1,smsc,3,1,n/a,,jg,kaia
kis1,2017,7,24,1,20,730,11,1,coso,3,2,n/a,,jg,kaia
kis1,2017,7,24,1,20,730,11,1,pegu,3,2,n/a,,jg,kaia
kis1,2017,7,24,1,20,730,11,1,byro,3,15,n/a,,jg,kaia
kis1,2017,7,24,1,20,730,11,1,bapi,3,4,n/a,,,kaia
kis1,2017,7,24,1,20,730,11,1,busc,3,6,n/a,,jg,kaia
kis1,2017,7,24,1,20,730,11,1,cqbr,3,7,n/a,,jg,kaia
kis1,2017,7,24,1,20,730,11,1,tisc,3,1,n/a,,jg,kaia
kis1,2017,7,24,1,20,730,11,1,kegr,3,7,n/a,,jg,kaia
kis1,2017,7,24,1,20,730,11,1,shpe,2,2,n/a,,jg,kaia
kis1,2017,7,24,1,20,730,11,1,crgu,3,8,n/a,,jg,kaia
kis1,2017,7,24,1,20,730,11,1,reil,3,3,n/a,,jg,kaia
kis1,2017,7,24,1,20,730,11,1,smsc,3,1,n/a,,jg,kaia
kis1,2017,7,24,1,20,730,11,1,tube,3,3,n/a,,jg,kaia
kis1,2017,7,24,1,20,730,11,1,pagr,3,1,n/a,,jg,kaia
kis1,2017,7,24,1,20,730,11,1,masc,3,4,n/a,,jg,kaia
kis1,2017,7,24,2,0,750,11,1,pasa,3,1,n/a,,jg,kaia
kis1,2017,7,24,2,0,750,11,1,enso,3,9,n/a,,jg,kaia
kis1,2017,7,24,2,0,750,11,1,stsc,3,2,n/a,,jg,kaia
kis1,2017,7,24,2,0,750,11,1,shpe,1,1,n/a,,jg,kaia
kis1,2017,7,24,2,0,750,11,1,cabe,3,1,n/a,,jg,kaia
kis1,2017,7,24,2,0,750,11,1,busc,3,2,n/a,,jg,kaia
kis1,2017,7,24,2,0,750,11,1,bapi,3,1,n/a,,jg,kaia
kis1,2017,7,24,2,0,750,11,1,smsc,3,2,n/a,,jg,kaia
kis1,2017,7,24,2,0,750,11,1,crgu,3,7,n/a,,jg,kaia
kis1,2017,7,24,2,0,750,11,1,cqbr,3,1,n/a,,jg,kaia
kis1,2017,7,24,2,0,750,11,1,tisc,3,2,n/a,,jg,kaia
kis1,2017,7,24,2,0,750,11,1,byro,3,1,n/a,,jg,kaia
kis1,2017,7,24,2,0,750,11,1,kegr,3,1,n/a,,jg,kaia
kis1,2017,7,24,2,0,750,11,1,shpe,2,1,n/a,,jg,kaia
kis1,2017,7,24,2,0,750,11,1,masc,3,2,n/a,,jg,kaia
kis2,2017,7,24,1,40,901,11,1,herr,3,174,150,,jg,kaia
kis2,2017,7,24,1,40,901,11,1,enso,3,30,n/a,,jg,kaia
kis2,2017,7,24,1,40,901,11,1,pasa,3,10,n/a,,jg,kaia
kis2,2017,7,24,1,40,901,11,1,shpe,2,2,n/a,,jg,kaia
kis2,2017,7,24,1,40,901,11,1,tisc,3,1,n/a,,jg,kaia
kis2,2017,7,24,1,40,901,11,1,kegr,3,7,n/a,,jg,kaia
kis2,2017,7,24,1,40,901,11,1,thst,1,2,n/a,,jg,kaia
kis2,2017,7,24,1,40,901,11,1,crgu,3,1,n/a,,jg,kaia
kis2,2017,7,24,1,40,901,11,1,rbsc,3,1,n/a,,jg,kaia
kis2,2017,7,24,1,40,901,11,1,unro,3,1,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,busc,3,7,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,coro,3,2,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,bapi,3,13,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,cqbr,3,62,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,coso,3,5,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,shpe,2,5,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,stpe,3,4,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,tube,3,10,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,shpe,1,8,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,byro,3,26,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,kegr,3,12,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,masc,3,3,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,thst,1,1,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,crgu,3,3,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,qbro,3,2,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,enso,3,2,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,pasa,3,11,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,cabe,3,2,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,tisc,3,1,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,smsc,3,1,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,stsc,3,2,n/a,,jg,kaia
kis2,2017,7,24,2,5,915,11,1,stfl,3,1,n/a,,jg,kaia
ris3,2017,7,25,1,0,800,11,1,enso,3,9,n/a,,jg,kaia
ris3,2017,7,25,1,0,800,11,1,stsc,3,4,n/a,,jg,kaia
ris3,2017,7,25,1,0,800,11,1,pasa,3,3,n/a,,jg,kaia
ris3,2017,7,25,1,0,800,11,1,tisc,3,65,n/a,,jg,kaia
ris3,2017,7,25,1,0,800,11,1,herr,3,1,n/a,,jg,kaia
ris3,2017,7,25,1,0,800,11,1,crgu,3,54,n/a,,jg,kaia
ris3,2017,7,25,1,0,800,11,1,busc,3,4,n/a,,jg,kaia
ris3,2017,7,25,1,0,800,11,1,hico,3,1,n/a,,jg,kaia
ris3,2017,7,25,1,0,800,11,1,pasc,3,3,n/a,,jg,kaia
ris3,2017,7,25,1,0,800,11,1,smsc,3,1,n/a,,jg,kaia
ris3,2017,7,25,2,100,820,11,1,stsc,3,21,n/a,,jg,kaia
ris3,2017,7,25,2,100,820,11,1,tisc,3,30,n/a,,jg,kaia
ris3,2017,7,25,2,100,820,11,1,enso,3,4,n/a,,jg,kaia
ris3,2017,7,25,2,100,820,11,1,crgu,3,107,80,,jg,kaia
ris3,2017,7,25,2,100,820,11,1,shpe,1,1,n/a,,jg,kaia
ris3,2017,7,25,2,100,820,11,1,blgo,3,9,n/a,,jg,kaia
ris3,2017,7,25,2,100,820,11,1,busc,3,3,n/a,,jg,kaia
ris3,2017,7,25,2,100,820,11,1,hico,3,5,n/a,,jg,kaia
ris3,2017,7,25,2,100,820,11,1,slco,3,1,n/a,,jg,kaia
ris3,2017,7,25,2,100,820,11,1,pasc,3,3,n/a,,jg,kaia
ris1,2017,7,25,1,10,958,11,1,shpe,2,44,n/a,,jg,kaia
ris1,2017,7,25,1,10,958,11,1,stpe,2,2,n/a,,jg,kaia
ris1,2017,7,25,1,10,958,11,1,kepe,1,18,n/a,,jg,kaia
ris1,2017,7,25,1,10,958,11,1,byro,3,1,n/a,,jg,kaia
ris1,2017,7,25,1,10,958,11,1,kegr,3,2,n/a,,jg,kaia
ris1,2017,7,25,1,10,958,11,1,kepe,2,2,n/a,,jg,kaia
ris1,2017,7,25,1,10,958,11,1,crgu,3,2,n/a,,jg,kaia
ris1,2017,7,25,1,10,958,11,1,tisc,3,1,n/a,,jg,kaia
ris1,2017,7,25,1,10,958,11,1,cqbr,3,1,n/a,,jg,kaia
ris1,2017,7,25,1,10,958,11,1,pasc,3,1,n/a,,jg,kaia
ris1,2017,7,25,2,50,1015,11,1,shpe,2,40,40,,jg,kaia
ris1,2017,7,25,2,50,1015,11,1,kegr,3,2,n/a,,jg,kaia
ris1,2017,7,25,2,50,1015,11,1,enso,3,20,n/a,,jg,kaia
ris1,2017,7,25,2,50,1015,11,1,pasa,3,29,n/a,,jg,kaia
ris1,2017,7,25,2,50,1015,11,1,pegu,3,1,n/a,,jg,kaia
ris1,2017,7,25,2,50,1015,11,1,tube,3,7,n/a,,jg,kaia
ris1,2017,7,25,2,50,1015,11,1,kecl,3,1,n/a,,jg,kaia
ris1,2017,7,25,2,50,1015,11,1,byro,3,1,n/a,,jg,kaia
ris1,2017,7,25,2,50,1015,11,1,crgu,3,1,n/a,,jg,kaia
ris1,2017,7,25,2,50,1015,11,1,pasc,3,1,n/a,,jg,kaia
ris1,2017,7,25,2,50,1015,11,1,unsn,3,1,n/a,,jg,kaia
gog4,2017,7,26,1,10,850,11,1,enso,3,122,42,,jg,jg
gog4,2017,7,26,1,10,850,11,1,pasa,3,53,18,,jg,jg
gog4,2017,7,26,1,10,850,11,1,cqbr,3,19,n/a,,jg,jg
gog4,2017,7,26,1,10,850,11,1,saso,3,11,n/a,,jg,jg
gog4,2017,7,26,1,10,850,11,1,masc,3,1,n/a,,jg,jg
gog4,2017,7,26,1,10,850,11,1,pegu,3,3,n/a,,jg,jg
gog4,2017,7,26,1,10,850,11,1,byro,3,3,n/a,,jg,jg
gog4,2017,7,26,1,10,850,11,1,smsc,3,3,n/a,,jg,jg
gog4,2017,7,26,1,10,850,11,1,stpe,1,1,n/a,,jg,jg
gog4,2017,7,26,1,10,850,11,1,shpe,2,1,n/a,,jg,jg
gog4,2017,7,26,2,70,907,11,1,enso,3,122,42,,jg,jg
gog4,2017,7,26,2,70,907,11,1,pasa,3,53,18,,jg,jg
gog4,2017,7,26,2,70,907,11,1,stfl,3,1,n/a,,jg,jg
gog4,2017,7,26,2,70,907,11,1,susm,3,11,n/a,,jg,jg
gog4,2017,7,26,2,70,907,11,1,sand,3,79,50,,jg,jg
gog4,2017,7,26,2,70,907,11,1,tomc,3,1,n/a,,jg,jg
gog4,2017,7,26,2,70,907,11,1,herr,3,11,n/a,,jg,jg
gog4,2017,7,26,2,70,907,11,1,chin,3,1,n/a,,jg,jg
gog4,2017,7,26,2,70,907,11,1,stsc,3,4,n/a,,jg,jg
gog4,2017,7,26,2,70,907,11,1,pasf,3,1,n/a,,jg,jg
gog4,2017,7,26,2,70,907,11,1,tupo,3,1,n/a,,jg,jg
gog4,2017,7,26,2,70,907,11,1,nocl,3,1,n/a,,jg,jg
gog4,2017,7,26,2,70,907,11,1,cabe,3,1,n/a,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,shpe,2,41,15,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,shpe,1,240,200,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,stsc,3,5,n/a,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,cqbr,3,56,n/a,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,bapi,3,38,15,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,pegu,3,9,n/a,,,jg
gog1,2017,7,26,1,60,1031,11,1,crgu,3,10,n/a,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,masc,3,5,n/a,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,kegr,3,34,n/a,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,tube,3,65,30,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,byro,3,1,n/a,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,sisc,3,18,n/a,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,busc,3,6,n/a,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,reil,3,9,n/a,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,smsc,3,7,n/a,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,nocl,3,3,n/a,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,pasa,3,5,n/a,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,enso,3,5,n/a,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,ling,3,2,n/a,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,cabe,3,2,n/a,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,pagr,3,1,n/a,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,tisc,3,3,n/a,,jg,jg
gog1,2017,7,26,1,60,1031,11,1,pasc,3,2,n/a,,jg,jg
gog1,2017,7,26,2,30,1054,11,1,stsc,3,44,20,,jg,jg
gog1,2017,7,26,2,30,1054,11,1,shpe,2,10,10,,jg,jg
gog1,2017,7,26,2,30,1054,11,1,shpe,1,20,20,,jg,jg
gog1,2017,7,26,2,30,1054,11,1,bapi,3,15,15,,jg,jg
gog1,2017,7,26,2,30,1054,11,1,cqbr,3,5,5,,jg,jg
gog1,2017,7,26,2,30,1054,11,1,kegr,3,2,n/a,,jg,jg
gog1,2017,7,26,2,30,1054,11,1,smsc,3,1,n/a,,jg,jg
gog1,2017,7,26,2,30,1054,11,1,pasa,3,2,n/a,,jg,jg
gog1,2017,7,26,2,30,1054,11,1,tisc,3,1,n/a,,jg,jg
gog1,2017,7,26,2,30,1054,11,1,enso,3,2,n/a,,jg,jg
gog1,2017,7,26,2,30,1054,11,1,byro,3,1,n/a,,jg,jg
koe3,2017,7,27,1,0,930,11,1,shpe,1,222,200,,jg,jg
koe3,2017,7,27,1,0,930,11,1,sand,3,46,20,,jg,jg
koe3,2017,7,27,1,0,930,11,1,cqbr,3,3,n/a,,jg,jg
koe3,2017,7,27,1,0,930,11,1,byro,3,23,n/a,,jg,jg
koe3,2017,7,27,1,0,930,11,1,sisc,3,1,n/a,,jg,jg
koe3,2017,7,27,1,0,930,11,1,dova,3,1,n/a,,jg,jg
koe3,2017,7,27,1,0,930,11,1,enso,3,1,n/a,,jg,jg
koe3,2017,7,27,1,0,930,11,1,kegr,3,1,n/a,,jg,jg
koe3,2017,7,27,1,0,930,11,1,coho,3,7,n/a,,jg,jg
koe3,2017,7,27,1,0,930,11,1,stfl,3,3,n/a,,jg,jg
koe3,2017,7,27,2,30,940,11,1,sand,3,3000,3000,,jg,jg
koe3,2017,7,27,2,30,940,11,1,stsc,3,2,n/a,,jg,jg
koe3,2017,7,27,2,30,940,11,1,pasa,3,1,n/a,,jg,jg
koe3,2017,7,27,2,30,940,11,1,thst,3,1,n/a,,jg,jg
koe1,2017,7,27,1,200,1026,22,2,stfl,3,3,n/a,,jg,jg
koe1,2017,7,27,1,200,1026,22,2,stsc,3,3,n/a,,jg,jg
koe1,2017,7,27,1,200,1026,22,2,pasa,3,4,n/a,,jg,jg
koe1,2017,7,27,1,200,1026,22,2,dova,3,3,n/a,,jg,jg
koe1,2017,7,27,1,200,1026,22,2,smsc,3,2,n/a,,jg,jg
koe1,2017,7,27,1,200,1026,22,2,saso,3,10,n/a,,jg,jg
koe1,2017,7,27,1,200,1026,22,2,enso,3,3,n/a,,jg,jg
koe1,2017,7,27,2,80,1103,22,1,enso,3,29,n/a,,jg,jg
koe1,2017,7,27,2,80,1103,22,1,pasa,3,26,n/a,,jg,jg
koe1,2017,7,27,2,80,1103,22,1,saso,3,18,n/a,,jg,jg
koe1,2017,7,27,2,80,1103,22,1,tube,3,1,n/a,,jg,jg
koe1,2017,7,27,2,80,1103,22,1,stsc,3,1,n/a,,jg,jg
koe1,2017,7,27,2,80,1103,22,1,coho,3,2,n/a,,jg,jg
koe1,2017,7,27,2,80,1103,22,1,dova,3,6,n/a,,jg,jg
fan1,2017,7,28,1,30,1020,11,1,sand,3,80,20,,jg,kaia
fan1,2017,7,28,1,30,1020,11,1,shpe,2,6,n/a,,jg,kaia
fan1,2017,7,28,1,30,1020,11,1,tisc,3,14,n/a,,jg,kaia
fan1,2017,7,28,1,30,1020,11,1,enso,3,7,n/a,,jg,kaia
fan1,2017,7,28,1,30,1020,11,1,pasa,3,2,n/a,,jg,kaia
fan1,2017,7,28,1,30,1020,11,1,shpe,1,85,60,,jg,kaia
fan1,2017,7,28,1,30,1020,11,1,bapi,3,1,n/a,,jg,kaia
fan1,2017,7,28,1,30,1020,11,1,tube,3,1,n/a,,jg,kaia
fan1,2017,7,28,1,30,1020,11,1,stsc,3,1,n/a,,jg,kaia
fan1,2017,7,28,1,30,1020,11,1,pegu,3,2,n/a,,jg,kaia
fan1,2017,7,28,1,30,1020,11,1,crgu,3,2,n/a,,jg,kaia
fan1,2017,7,28,1,30,1020,11,1,coso,3,1,n/a,,jg,kaia
fan1,2017,7,28,2,200,1030,11,1,tisc,3,76,n/a,,jg,kaia
fan1,2017,7,28,2,200,1030,11,1,busc,3,2,n/a,,jg,kaia
fan1,2017,7,28,2,200,1030,11,1,stsc,3,14,n/a,,jg,kaia
fan1,2017,7,28,2,200,1030,11,1,bapi,3,1,n/a,,jg,kaia
fan1,2017,7,28,2,200,1030,11,1,enso,3,6,n/a,,jg,kaia
fan1,2017,7,28,2,200,1030,11,1,sand,3,50,50,,jg,kaia
fan1,2017,7,28,2,200,1030,11,1,shpe,1,10,10,,jg,kaia
fan3,2017,7,28,1,30,1200,11,1,bapi,3,8,n/a,,jg,kaia
fan3,2017,7,28,1,30,1200,11,1,kegr,3,15,n/a,,jg,kaia
fan3,2017,7,28,1,30,1200,11,1,cqbr,3,6,n/a,,jg,kaia
fan3,2017,7,28,1,30,1200,11,1,shpe,2,42,20,,jg,kaia
fan3,2017,7,28,1,30,1200,11,1,shpe,1,228,200,,jg,kaia
fan3,2017,7,28,1,30,1200,11,1,rosc,3,7,n/a,,jg,kaia
fan3,2017,7,28,1,30,1200,11,1,smsc,3,4,n/a,,jg,kaia
fan3,2017,7,28,1,30,1200,11,1,crgu,3,11,n/a,,jg,kaia
fan3,2017,7,28,1,30,1200,11,1,coro,3,2,n/a,,jg,kaia
fan3,2017,7,28,1,30,1200,11,1,byro,3,1,n/a,,jg,kaia
fan3,2017,7,28,1,30,1200,11,1,enso,3,30,n/a,,jg,kaia
fan3,2017,7,28,1,30,1200,11,1,tisc,3,220,150,,jg,kaia
fan3,2017,7,28,1,30,1200,11,1,reil,3,3,n/a,,jg,kaia
fan3,2017,7,28,1,30,1200,11,1,busc,3,6,n/a,,jg,kaia
fan3,2017,7,28,1,30,1200,11,1,cabe,3,1,n/a,,jg,kaia
fan3,2017,7,28,1,30,1200,11,1,tube,3,1,n/a,,jg,kaia
fan3,2017,7,28,1,30,1200,11,1,hico,3,1,n/a,,jg,kaia
fan3,2017,7,28,1,30,1200,11,1,masc,3,1,n/a,,jg,kaia
fan3,2017,7,28,2,200,1210,11,1,stsc,3,3,n/a,,jg,kaia
fan3,2017,7,28,2,200,1210,11,1,enso,3,9,n/a,,jg,kaia
fan3,2017,7,28,2,200,1210,11,1,pegu,3,1,n/a,,jg,kaia
fan3,2017,7,28,2,200,1210,11,1,unsn,3,1,n/a,,jg,kaia
fan3,2017,7,28,2,200,1210,11,1,rosc,3,1,n/a,,jg,kaia
fan3,2017,7,28,2,200,1210,11,1,slco,3,1,n/a,,jg,kaia
fan3,2017,7,28,2,200,1210,11,1,pasa,3,1,n/a,,jg,kaia
fan3,2017,7,28,2,200,1210,11,1,tisc,3,30,30,,jg,kaia
ppo,2017,8,23,1,10,805,11,1,bapi,3,27,n/a,,kaia,bmm
ppo,2017,8,23,1,10,805,11,1,tisc,3,33,n/a,,kaia,bmm
ppo,2017,8,23,1,10,805,11,1,smsc,3,6,n/a,,kaia,bmm
ppo,2017,8,23,1,10,805,11,1,rbsc,3,2,n/a,,kaia,bmm
ppo,2017,8,23,1,10,805,11,1,tube,3,2,n/a,,kaia,bmm
ppo,2017,8,23,1,10,805,11,1,unpo,3,2,n/a,,kaia,bmm
ppo,2017,8,23,1,10,805,11,1,pasa,3,1,n/a,,kaia,bmm
ppo,2017,8,23,1,10,805,11,1,crgu,3,3,n/a,,kaia,bmm
ppo,2017,8,23,1,10,805,11,1,thst,3,2,n/a,,kaia,bmm
ppo,2017,8,23,1,10,805,11,1,enso,3,1,n/a,,kaia,bmm
ppo,2017,8,23,1,10,805,11,1,pasc,3,1,n/a,,kaia,bmm
ppo,2017,8,23,1,10,815,11,1,unro,3,1,n/a,,kaia,bmm
ppo,2017,8,23,2,10,815,11,1,shpe,2,12,n/a,,kaia,bmm
ppo,2017,8,23,2,10,815,11,1,shpe,1,47,n/a,,kaia,bmm
ppo,2017,8,23,2,10,815,11,1,tisc,3,84,n/a,,kaia,bmm
ppo,2017,8,23,2,10,815,11,1,rbsc,3,2,n/a,,kaia,bmm
ppo,2017,8,23,2,10,815,11,1,thst,3,1,n/a,,kaia,bmm
ppo,2017,8,23,2,10,815,11,1,enso,3,1,n/a,,kaia,bmm
ppo,2017,8,23,2,10,815,11,1,ling,3,1,n/a,,kaia,bmm
hdo,2017,8,23,1,200,930,11,1,stsc,3,53,n/a,,kaia,bmm
hdo,2017,8,23,1,200,930,11,1,bapi,3,60,30,,kaia,bmm
hdo,2017,8,23,1,200,930,11,1,pasa,3,19,n/a,,kaia,bmm
hdo,2017,8,23,1,200,930,11,1,shpe,1,550,500,,kaia,bmm
hdo,2017,8,23,1,200,930,11,1,shpe,2,3,n/a,,kaia,bmm
hdo,2017,8,23,1,200,930,11,1,enso,3,10,n/a,,kaia,bmm
hdo,2017,8,23,1,200,930,11,1,crgu,3,1,n/a,,kaia,bmm
hdo,2017,8,23,1,200,930,11,1,thst,3,4,n/a,,kaia,bmm
hdo,2017,8,23,1,200,930,11,1,tube,3,1,n/a,,kaia,bmm
hdo,2017,8,23,1,200,930,11,1,tisc,3,3,n/a,,kaia,bmm
hdo,2017,8,23,1,200,930,11,1,unpo,3,1,n/a,,kaia,bmm
hdo,2017,8,23,1,200,930,11,1,kegr,3,1,n/a,,kaia,bmm
hdo,2017,8,23,2,175,1000,11,2,enso,3,14,n/a,,kaia,bmm
hdo,2017,8,23,2,175,1000,11,2,pasa,3,18,n/a,,kaia,bmm
hdo,2017,8,23,2,175,1000,11,2,bapi,3,4,n/a,,kaia,bmm
hdo,2017,8,23,2,175,1000,11,2,tisc,3,7,n/a,,kaia,bmm
